#{"t_start": 1726666134.1977136, "env_id": "None"}
r,l,t
13.704163,7,217.676077
13.704163,7,217.957908
23.362393,13,218.482864
39.954587,18,219.456675
22.88678,27,220.552266
32.400226,14,221.213631
33.4564,27,222.306658
49.629089,22,223.451521
24.125432,15,224.056376
43.813563,22,224.943501
68.451497,27,226.032511
39.268858,20,226.93434
33.516052,13,227.457332
65.210687,27,228.814218
62.019681,27,229.904502
20.621245,11,230.34889
43.069232,16,230.994379
27.907097,15,231.599998
26.179443,18,232.668132
18.613063,27,233.758158
16.966948,8,234.083824
50.649029,27,235.177969
38.503866,16,235.824273
18.613063,27,237.158867
42.798702,19,238.020441
9.72828,7,238.302048
64.940969,27,239.391543
57.20376,23,240.316402
53.378549,19,241.328482
-3.088204,6,241.570421
16.545336,10,241.972193
67.772923,27,243.061893
66.300241,25,244.165214
48.958451,23,245.341112
-7.649916,4,245.501827
30.01809,12,245.984953
67.772923,27,247.073817
48.503128,27,248.163005
7.455927,6,248.405518
39.268858,20,249.305577
64.940969,27,250.639338
62.53212,26,251.686494
47.826912,27,252.776285
53.629069,27,254.112792
49.073233,27,255.295289
16.545336,10,255.699493
75.161938,27,256.788733
27.559812,24,257.755409
56.120374,20,258.808333
75.161938,27,259.894526
55.175324,27,261.07839
25.634745,14,261.641817
7.455927,6,261.886346
54.46801,27,263.234741
48.505161,22,264.1202
33.934506,21,264.96593
60.755721,27,266.15871
69.907108,27,267.495785
69.811846,27,268.58488
67.772923,27,269.675452
39.806446,15,270.279588
66.460587,27,271.711775
36.543661,14,272.273649
75.161938,27,273.363743
57.187622,27,274.449659
73.915657,27,275.785973
67.772923,27,276.967265
50.399572,27,278.055773
-9.304611,1,278.095948
13.704163,7,278.378144
45.606051,27,279.466833
9.236125,6,279.710796
44.685711,27,281.056771
64.940969,27,282.146063
75.161938,27,283.331043
73.915657,27,284.676124
65.097244,27,285.764968
9.236125,6,286.008054
68.451497,27,287.098242
64.940969,27,288.281194
23.492519,10,288.935112
65.90873,23,289.860348
24.125432,15,290.46451
5.791912,27,291.554902
20.181111,27,292.64147
8.830165,27,294.070841
57.386544,26,295.116404
47.056675,27,296.20685
30.01809,12,296.68995
28.591001,27,298.02516
60.755721,27,299.209568
16.249876,13,299.733022
50.399572,27,300.822786
75.161938,27,302.15969
61.617087,27,303.248594
68.451497,27,304.338482
75.161938,27,305.530567
50.399572,27,306.876467
58.420638,27,307.96665
14.339346,27,309.056858
18.613063,27,310.245078
50.399572,27,311.576348
67.772923,27,312.663636
50.729048,27,313.751101
67.772923,27,315.08567
17.421253,27,316.26922
67.772923,27,317.360269
75.161938,27,318.44648
64.940969,27,319.78423
8.873819,27,320.880659
57.187622,27,322.064636
75.161938,27,323.15327
67.583408,27,324.488828
73.915657,27,325.58077
63.753908,27,326.670916
43.4473,16,327.413468
75.161938,27,328.752902
70.097631,27,329.843329
17.337704,9,330.205413
60.755721,27,331.293582
50.399572,27,332.635189
64.940969,27,333.822022
60.290119,27,334.912721
64.940969,27,336.000919
73.915657,27,337.335386
31.329571,15,337.938968
67.772923,27,339.122178
73.915657,27,340.213983
46.085915,23,341.388223
59.383159,21,342.233954
13.147536,27,343.320339
75.161938,27,344.50563
50.399572,27,345.845945
18.613063,27,346.940967
18.613063,27,348.030879
73.915657,27,349.121293
67.772923,27,350.546099
73.915657,27,351.636782
27.230153,27,352.726692
63.283226,27,353.816616
50.399572,27,355.242505
57.635775,27,356.3324
64.940969,27,357.421053
75.161938,27,358.757073
70.288629,25,359.765004
59.043798,27,360.947578
18.613063,27,362.037222
75.161938,27,363.385777
67.772923,27,364.472605
64.940969,27,365.561396
73.915657,27,366.745533
41.455935,27,368.081054
69.526062,27,369.168835
14.339346,27,370.260066
75.161938,27,371.592437
26.408916,12,372.170107
65.097244,27,373.259937
47.197242,27,374.347703
68.451497,27,375.437898
15.05422,12,376.171333
50.399572,27,377.350013
75.161938,27,378.43784
20.229734,9,378.80096
64.940969,27,379.890706
-1.054929,14,380.7035
50.399572,27,381.790102
57.635775,27,382.971211
62.426604,27,384.061891
67.772923,27,385.406691
8.873819,27,386.496095
14.339346,27,387.586499
73.915657,27,388.771611
73.915657,27,390.104958
57.187622,27,391.193038
64.940969,27,392.284455
64.940969,27,393.6324
67.296729,27,394.815353
60.755721,27,395.903725
50.399572,27,396.991136
60.755721,27,398.327855
37.119462,27,399.415145
37.25715,27,400.597548
50.399572,27,401.685905
64.940969,27,403.05851
67.772923,27,404.152558
73.915657,27,405.338491
50.399572,27,406.682925
14.339346,27,407.773443
73.915657,27,408.869574
18.613063,27,409.962093
-9.469051,1,410.002764
64.940969,27,411.441605
39.806446,15,412.046546
50.399572,27,413.135825
67.772923,27,414.224639
50.399572,27,415.560569
75.161938,27,416.74434
64.940969,27,417.83112
50.399572,27,418.92097
50.399572,27,420.264891
70.240524,27,421.356787
67.772923,27,422.540724
75.161938,27,423.630902
64.940969,27,424.965197
49.999228,27,426.053878
75.161938,27,427.142554
75.161938,27,428.586262
67.772923,27,429.677399
30.172907,17,430.3625
67.772923,27,431.449446
64.940969,27,432.792816
73.915657,27,433.976583
58.830132,27,435.066302
-11.420708,1,435.10697
13.704163,7,435.389662
33.280876,13,435.914935
75.161938,27,437.24981
60.755721,27,438.336016
75.161938,27,439.522812
18.613063,27,440.612016
64.940969,27,441.955495
50.399572,27,443.045266
67.772923,27,444.229033
64.940969,27,445.320454
67.772923,27,446.661386
64.940969,27,447.754309
73.915657,27,448.842957
50.399572,27,450.274621
73.915657,27,451.364419
18.077958,13,451.888195
18.613063,27,452.973526
73.915657,27,454.064702
17.421253,27,455.504373
67.772923,27,456.591827
50.399572,27,457.682659
64.940969,27,459.025061
64.940969,27,460.117941
50.399572,27,461.301878
50.399572,27,462.392452
73.915657,27,463.726438
75.161938,27,464.813752
75.161938,27,465.904943
68.451497,27,467.089345
75.161938,27,468.422371
50.399572,27,469.512008
50.399572,27,470.600228
50.399572,27,471.937015
75.161938,27,473.121443
50.399572,27,474.207585
22.88678,27,475.297034
18.613063,27,476.630351
7.032722,5,476.831754
64.940969,27,478.01337
64.940969,27,479.102623
75.161938,27,480.191793
75.161938,27,481.530869
50.399572,27,482.618917
67.772923,27,483.798395
50.399572,27,485.136855
16.963971,8,485.457217
75.161938,27,486.54569
73.915657,27,487.634067
68.451497,27,488.81828
17.421253,27,490.161372
50.399572,27,491.250108
22.88678,27,492.340544
69.811846,27,493.676358
75.161938,27,494.8622
68.451497,27,495.950714
22.88678,27,497.03935
-10.820096,1,497.080036
67.772923,27,498.413033
26.127396,12,498.896581
67.583408,27,500.262425
73.915657,27,501.404711
73.915657,27,502.762326
22.88678,27,503.870476
60.755721,27,504.973561
50.399572,27,506.174491
58.420638,27,507.536979
73.915657,27,508.661329
50.399572,27,509.750993
50.399572,27,510.840606
67.772923,27,512.279625
67.772923,27,513.372087
51.339069,24,514.33769
75.161938,27,515.428707
73.915657,27,516.762135
18.613063,27,517.945925
67.772923,27,519.032724
50.399572,27,520.374552
75.161938,27,521.460799
